Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262008,280644,2022-04-27 17:32:59 CST,2022-04-27,17:32:59,Live Video Complete,880,590,148,22,70,4,1,4,2,39,crosspost,Yes,20089,20491,24364,00:37:12,https://www.facebook.com/100044317932312/posts/740478033639595,新竹市疫情說明會在今天(4/27)下午5點30分直播，我將向大家報告新竹市最新防疫狀況，並說明 6到17歲 ＃莫德納施打意願書 發放與校園防疫原則說明。 中央流行疫情指揮中心今天已經宣布取消簡訊實聯制，但現行戴口罩等防疫措施維持至5月31日，出門在外還是要記得 ＃戴口罩 、 ＃勤洗手消毒 ，做好防疫工作，保護自己與心愛的家人。,https://www.facebook.com/taiwango0527/videos/740478033639595/,,,4/27新竹市疫情說明記者會,,,,,-2.89
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262008,280644,2022-04-27 19:42:47 CST,2022-04-27,19:42:47,Photo,"2,793",2593,81,88,14,0,1,0,1,15,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/542050850615508,快篩試劑實名制明天上路！有過去口罩地圖的經驗，我們快速製作 ＃快篩地圖，哪裡買？一鍵查詢！網址就在留言處！ 到了藥局，認我手上這張海報就對了！一人持一卡，可買5劑。提醒大家要依照身分證字號尾數分流購買，也感謝藥局藥師，在疫情變化中，持續為大家服務。 ＃一卡買一份 ＃我ok你先買 ＃勿恐慌囤積,https://www.facebook.com/photo.php?fbid=542050820615511&set=a.527058018781458&type=3,,,,,,,,-4.08
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262068,280712,2022-04-28 12:01:26 CST,2022-04-28,12:01:26,Photo,"2,289",2083,81,58,14,2,1,7,1,42,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/542529763900950,我們需要你！疫情變化快速，我們需要更多醫療護理背景的熱血加入，一起對抗病毒！ 隨著確診個案的增加，人力的負擔也日益加重。為了完善防疫體系，即日起招募「＃護理人員」！主要負責三個任務：掌握疫調、關懷確診個案及居隔者，以及接聽防疫電話。 邀請你一起加入 ＃防疫新竹隊 ，在疫情的最後階段，守好，就能看到希望的光！ ＃這場仗_不能沒有你 ＃報名電話035355191_轉249 ＃付工作津貼,https://www.facebook.com/photo.php?fbid=542529260567667&set=a.527058028781457&type=3,,,,,,,,-4.98
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262068,280712,2022-04-28 14:31:49 CST,2022-04-28,14:31:49,Live Video Complete,856,647,102,27,45,4,0,3,1,27,crosspost,Yes,22385,22951,26491,00:23:07,https://www.facebook.com/100044317932312/posts/1037188863895286,今天(4/28)的新竹市疫情說明會，我將向大家報告新竹市最新狀況。 最近有許多民眾關心，確診、被居隔、快篩陽性怎麼辦？我將在直播中進一步說明，也歡迎民眾加入 ＃新竹市居家照護關懷中心 LINE@，獲取更多資訊。 加入LINE@⬇️ https://line.me/ti/p/@home_care_hc,https://www.facebook.com/taiwango0527/videos/1037188863895286/,,,4/28新竹市疫情說明記者會,,,,,-2.97
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262068,280712,2022-04-28 16:19:06 CST,2022-04-28,16:19:06,Photo,"1,410",1235,43,113,5,0,0,0,1,13,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/542634813890445,【4/28新竹市疫情資訊彙整】 最近有許多民眾關心，確診了、被居隔，或是自己居家快篩陽性，該怎麼辦？簡單的QA指引讓大家不心慌！ 今天起，我們將於 ＃新竹市教育網 更新本市各級學校非實體授課資訊。歡迎市民朋友加入 ＃新竹市居家照護關懷中心 LINE@，獲取更多資訊，https://line.me/ti/p/@home_care_hc,https://www.facebook.com/photo.php?fbid=542634763890450&set=a.527058018781458&type=3,,,Photos from 林智堅's post,,,,,-8.08
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262068,280712,2022-04-28 19:05:01 CST,2022-04-28,19:05:01,Photo,"3,548",3282,146,67,22,9,4,0,11,7,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/542699887217271,我們與煙波集團正式簽約，攜手打造「雲云之丘」，藝文高地新亮點！ 像雲朵般漂浮的設計，將是公道五路上的新地標！透過特殊工法設計懸空，打開空間的通透性，將國際展演中心跟兒童探索館串連起來。 我也要特別感謝在地的 ＃煙波集團 投入10億，讓過去的台肥廠房華麗變身。更將引進各大品牌，打造全新優質休憩空間。來到這裡，就像在雲朵上享受美好的新竹生活。 整個藝文高地，在中央、地方、民間的支持下，總共投入24億，未來完工後，大新竹人不只再只有巨城。以後問新竹人在哪？他會說，我在藝文高地！ ＃雲云之丘 ＃藝文高地 ＃2024年正式營運,https://www.facebook.com/photo.php?fbid=542698480550745&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-3.21
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262096,280741,2022-04-29 12:41:14 CST,2022-04-29,12:41:14,Photo,"1,730",1544,97,72,9,0,0,0,3,5,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/543200303833896,今天起，敬老愛心卡也可以搭小黃囉！超過2000台計程車，準備好要為長輩和身障者服務了！ 我們與悠遊卡公司、四大車隊合作，只要看到車上有我手中的貼紙，路邊攔車、電話或APP叫車都可以搭！ 單趟補助車資100點，從每月600點中折抵，全台最高，最好的照顧就在新竹市！ ＃敬老愛心卡 ＃行動便利_滿滿的幸福 台灣大車隊 TaiwanTaxi 55178大都會計程車 紅帥衛星車隊　Hong Shuai Taxi Service ＃第一中華車隊,https://www.facebook.com/photo.php?fbid=543229323830994&set=a.527058028781457&type=3,,,,,,,,-6.59
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262096,280741,2022-04-29 14:44:37 CST,2022-04-29,14:44:37,Photo,"1,380",1123,74,41,2,12,3,6,2,117,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/543278247159435,中央流行疫情指揮中心今天（4/29）公布，新竹市新增107名確診個案。新竹市今年已累積722名確診個案，皆為輕症或無症狀個案，尚有370人居家隔離中。 也要向大家報告相關校園防疫原則，詳細規定請參閱今日圖卡。新竹市目前有26校因停課或停班，各級學校暫停實體課程相關資訊，可至「新竹市教育網」查詢。 邀請市民朋友一起加入 #新竹市居家照護關懷line@ 防疫資訊，一機搞定👉https://line.me/ti/p/@home_care_hc,https://www.facebook.com/photo.php?fbid=543278177159442&set=a.527058018781458&type=3,,,Photos from 林智堅's post,,,,,-8.26
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262096,280741,2022-04-29 18:59:35 CST,2022-04-29,18:59:35,Photo,"2,576",2274,202,50,24,8,3,0,10,5,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/543400480480545,傍晚時分，新竹棒球場現況美得驚人！ 工程進入最後尾聲，和我一樣期待進場看球的朋友請+1！ ＃新竹棒球場就要回來了 ＃吳興華先生攝影,https://www.facebook.com/photo.php?fbid=543400443813882&set=a.527058018781458&type=3,,,,,,,,-4.42
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262121,280759,2022-04-30 11:00:33 CST,2022-04-30,11:00:33,Photo,"1,886",1732,73,55,7,0,1,0,5,13,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/543914960429097,疫苗施打站回歸！ ＃中正市場 ＃慈濟靜思堂 5/2(一)登場，為你增強防護力！ 現在預約，周一就來打，記得要帶健保卡+小黃卡喔！ ＃一二三劑都OK ＃周一到五都有開 ＃新竹市疫苗施打預約平台,https://www.facebook.com/photo.php?fbid=543914930429100&set=a.527058018781458&type=3,,,,,,,,-6.04
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262121,280759,2022-04-30 14:13:40 CST,2022-04-30,14:13:40,Photo,"1,099",924,40,35,6,8,1,6,2,77,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/544000060420587,中央流行疫情指揮中心公布， 新竹市今天（4/30）新增125名確診個案；新竹市今年已累積847人確診，486人居家照護中。 我要呼籲還沒完成三劑疫苗施打的市民朋友，趕快到 ＃新竹市疫苗施打預約平台，單一頁面就能完成預約！ 約好來、按時來，週一到週五都有莫德納疫苗。設籍新竹市的長輩不論施打第幾劑，還能領取1000元禮券喔！,https://www.facebook.com/photo.php?fbid=544000003753926&set=a.527058018781458&type=3,,,Photos from 林智堅's post,,,,,-10.37
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262121,280759,2022-04-30 19:00:00 CST,2022-04-30,19:00:00,Native Video,"2,231",1955,118,111,33,1,2,1,4,6,owned,Yes,25136,30336,0,00:06:34,https://www.facebook.com/100044317932312/posts/544093473744579,新竹人，你吃過米粉，但你有看過米粉怎麼做嗎？看著米粉被壓出來的瞬間，真的超療癒。 南勢米粉寮的職人們每天凌晨開始工作，從磨米漿一路到曬米粉，往往都已經中午了。每一道工序不僅是產業的技藝，更是新竹的記憶。 ＃全世界最好吃的米粉就在新竹 ＃新竹人懂製程 ＃九降風特產,https://www.facebook.com/taiwango0527/videos/274341174817962/,,,新竹人不能沒看過的米粉製程,,,,,-1.04
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262152,280781,2022-05-01 12:00:11 CST,2022-05-01,12:00:11,Photo,"1,348",1275,36,15,9,0,0,0,2,11,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/544685540352039,跟我一起看這款羊皮、雙層絕緣手套，藏著台電人的專業與辛苦！ 他是台電新竹區處調度組配電調度主任羅世洪。我們習以為常的電力供給，是他41年來，每天繫上淨重4公斤的安全繩腰帶與小黃帽，爬遍城市中大大小小電線桿的勞動成果。 他跟我分享，曾自掏腰包協助獨居老人修理電力短路。因為這是他的職責，也是他放不下的任務。 今天是51勞動節，感謝每一個辛勤的勞動者。你的勞動，守護了家庭，守護了城市，也守護世界的日常轉動。 ＃51勞動節 ＃感謝辛苦的你,https://www.facebook.com/photo.php?fbid=544683800352213&set=a.527058028781457&type=3,,,,,,,,-8.46
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262152,280781,2022-05-01 14:30:05 CST,2022-05-01,14:30:05,Photo,"1,190",1071,22,52,3,5,0,4,1,32,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/544744063679520,"中央流行疫情指揮中心公布，新竹市今天（5/1）新增157名確診個案；新竹市今年已累積1,004人確診，592人居家照護中。 今天起，開始實施確診者自主回報疫調系統。確診者收到簡訊，只要進入簡訊上的網址，便可進入系統進行回報，也可以參考本文的圖卡暸解回報流程。 明天，疫苗施打站正式啟動！還沒完成三劑疫苗施打的市民朋友，趕快到新竹市疫苗施打預約平台，單一頁面完成預約，週一到週五都有莫德納疫苗！ ＃新竹市疫苗施打預約平台 https://vax.hccg.gov.tw/ ＃設籍新竹市的長輩打疫苗可領取1000元禮券",https://www.facebook.com/photo.php?fbid=544742553679671&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-9.58
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262152,280781,2022-05-01 19:00:00 CST,2022-05-01,19:00:00,Photo,"6,627",6077,201,52,83,2,0,7,5,200,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/544848037002456,這兩年，市府裡有一間辦公室從來沒有熄過燈，就是我們的疫調中心。 通常，我結束行程回到市府時，天色已黑，大部分同仁也結束工作回家了，但透過這扇門縫的光，就知道疫調小組還在為了守護市民健康而努力。好幾次都想進去給他們鼓勵，但想了想，還是不要造成他們壓力，只好在心裡默默感謝。 照顧好確診者跟居隔者，是現階段最重要的任務。 日益增加的居隔名單以及需要追蹤關懷的確診個案，讓同仁們必須不斷和時間賽跑。每天打電話、接電話…就是這群夥伴的日常。除了與確診者建立信任，經過仔細疫調才能有效匡列，更要緩解電話那端收到確診或是隔離通知時的焦急心情．用專業與貼心一一回應。 疫情讓我們這兩年的生活有了很多變化，但就是因為有這麼一群拚了命也要守護市民健康的同仁，才能讓疫情的衝擊降到最低。 感謝你們，也辛苦了。希望這間辦公室熄燈的日子，早日到來。 ＃疫調小組 ＃新竹市疫調中心,https://www.facebook.com/photo.php?fbid=544847377002522&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-1.72
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262181,280813,2022-05-02 12:00:14 CST,2022-05-02,12:00:14,Photo,"2,116",2003,47,36,6,0,0,0,4,20,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/545369983616928,有經驗才能快速反應，＃疫苗施打站再開，上網預約最方便！ 因應疫情變化，我們快速啟動疫苗施打站SOP，開設中正市場、慈濟靜思堂兩站大型疫苗施打站，今天開始正式開打！ 我也特別到現場視察，同仁們都很有經驗，動線、流程很順暢。現在只要到 ＃新竹市疫苗施打預約平台，就可以輕鬆預約。疫苗來了就打，把疫苗打好、打滿，保護自己也保護家人！ ＃預約網址點這裡 https://vax.hccg.gov.tw/ ＃38家基層診所也可以施打 ＃設籍新竹市長輩還有1000元禮券,https://www.facebook.com/photo.php?fbid=545369316950328&set=a.527058028781457&type=3,,,,,,,,-5.39
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262181,280813,2022-05-02 14:22:34 CST,2022-05-02,14:22:34,Photo,"1,077",970,40,25,5,3,1,5,1,27,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/545434366943823,"中央流行疫情指揮中心今天(5/2)公布，新竹市新增75名確診個案，截至今天，新竹市今年已累積1,079名確診個案，目前有706位採 ＃居家照護 方案，另有因322人居家隔離中。 提醒大家， ＃中正市場 ＃慈濟靜思堂 兩大疫苗施打站今天正式啟動，天天施打莫德納疫苗，用 ＃新竹市居家照護關懷中心line@ 就能順利預約，一起守護彼此的健康！ 此外，民眾如果出現症狀、有接觸疑慮或是接獲採檢通知，皆可至 ＃國軍社區篩檢站 免費採檢，出門務必全程正確配戴口罩，自行開車、騎車或步行前往採檢。",https://www.facebook.com/photo.php?fbid=545434296943830&set=a.527058018781458&type=3,,,Photos from 林智堅's post,,,,,-10.58
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262181,280813,2022-05-02 19:00:04 CST,2022-05-02,19:00:04,Photo,"2,546",2088,118,12,8,1,293,3,9,14,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/545516606935599,連假最後一天，大家都準備好收心了嗎？我今天已經先上班了！ 市政工作還有很多要忙，尤其防疫更是不能鬆懈。不過，在這個屬於勞工的節日，辛苦的勞工們好好休息，城市的工作就放心交給市府團隊！ 充飽電了，明天上班繼續加油喔！ ＃收假的心情 ＃就跟今天的天氣一樣,https://www.facebook.com/photo.php?fbid=545516416935618&set=a.527058028781457&type=3,,,,,,,,-4.48
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262204,280835,2022-05-03 12:02:12 CST,2022-05-03,12:02:12,Photo,"1,314",1173,69,52,5,0,1,0,9,5,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/546099876877272,報稅季到，早鳥族看這邊！5月15日前，以任一管道繳完「新竹市111年房屋稅」，就有機會帶把10000元提貨券帶回家！ 還等什麼？不論透過臨櫃辦理、便利商店、ATM轉帳或行動支付APP，只要繳費完成，就能自動獲得抽獎機會喔！ ＃早繳稅早安心 ＃新竹市111年房屋稅 ＃5月31日前用e化管道及約定轉帳繳納也能抽,https://www.facebook.com/photo.php?fbid=546099830210610&set=a.527058018781458&type=3,,,,,,,,-8.67
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262204,280835,2022-05-03 14:15:22 CST,2022-05-03,14:15:22,Photo,"1,599",1338,38,85,1,6,2,3,2,124,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/546168546870405,"中央流行疫情指揮中心今天(5/3)公布，新竹市新增171名確診個案，截至今天，新竹市今年已累積1,250名確診個案，目前有774位採 ＃居家照護 方案，另有364人居家隔離中。 今天要跟長輩們來報告，因應疫情，共餐食堂即日起 ＃不內用 ＃改外帶，供餐不共餐，讓大家吃得更安心！我們也要求學校要落實 ＃停課不停學，不論是居家隔離、確診、請疫苗假的孩子，在停課期間仍可遠距數位上課。 最近有民眾來訊提問隔離天數計算方式，我們做了表格提供大家參考。感謝市民配合防疫工作，我們也會持續落實相關防疫政策，面對疫情戒慎不恐慌。",https://www.facebook.com/photo.php?fbid=546165626870697&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-7.13
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262204,280835,2022-05-03 19:00:02 CST,2022-05-03,19:00:02,Photo,"1,510",1336,53,22,15,0,0,0,1,83,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/546276230192970,消防局勤務中心加派人力，119不佔線，確保救護量能！ 為了同時照顧好確診者與居隔者，並且確保消防局救災的量能。我們加派消防局勤務中心119專線人力，從3線增加到10線！119不佔線，才能第一時間照顧你！ ＃居家隔離_居家檢疫_居家照護 ＃若有緊急救醫需求 ＃就可以撥打119,https://www.facebook.com/photo.php?fbid=546274936859766&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-7.55
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262222,280846,2022-05-04 12:02:11 CST,2022-05-04,12:02:11,Photo,"4,254",3605,462,69,26,13,6,3,56,14,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/546904103463516,新竹車站是百年古蹟、重要地標，是咱新竹人出外打拼的第一站，也是「到家」的象徵。 過去，鐵道將城市一分為二，我上任後積極推動三部曲改造新竹車站，最關鍵的 ＃新竹大車站計畫 已送交通部審查，先導工程如臨時車站、第四月台及跨站陸橋預計10月開工。 未來，跨站平台將縫合前後站，串連輕軌、火車、轉運站，打造台灣軌道建設的新典範，讓我們一起期待大車站實現的那天！ ＃新竹大車站 ＃台灣鐵路建設新典範,https://www.facebook.com/photo.php?fbid=546904033463523&set=a.527058018781458&type=3,,,Photos from 林智堅's post,,,,,-2.68
林智堅,taiwango0527,100044317932312,POLITICIAN,TW,"作為桃園女婿，期盼能夠為我太太的家鄉服務。
延續桃園五星級市政，壯大台灣！
年輕桃園，堅定向前！",2012-02-22 01:28:52,262222,280846,2022-05-04 14:15:02 CST,2022-05-04,14:15:02,Photo,"1,213",1001,56,36,2,7,1,2,5,103,,-,0,0,0,N/A,https://www.facebook.com/100044317932312/posts/546963010124292,"今日（5/4）新竹市新增182名確診個案，新竹市今年已累積1,432名確診個案；目前共822人 ＃居家照護 ，另有158人居家隔離中。 昨天中央流行疫情指揮中心表示，從5/9（一）開始，居家檢疫時間縮短為7＋7，7天的居家檢疫，加上7天自主健康管理。從國外回來的朋友，請多加注意！ 此外，下週 ＃疫苗施打站 開放預約了！今天起，就可以預約5/9（一）到5/13（五）的疫苗施打。還沒打滿的朋友，趕快預約起來！ 最後，有許多民眾私訊詢問如果確診了怎麼辦？家裡的環境有沒有符合居家照護的條件？我們特別製作懶人包圖卡說明，讓你一目了然！ ＃疫苗預約點這裡 https://vax.hccg.gov.tw/ ＃新竹市居家照護關懷中心line@也可以預約",https://www.facebook.com/photo.php?fbid=546961916791068&set=a.527058028781457&type=3,,,Photos from 林智堅's post,,,,,-9.4
