Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,64455,65156,2022-09-15 13:09:57 CST,2022-09-15,13:09:57,Photo,"2,580",2392,69,41,14,0,1,0,5,58,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/629046201926267,桃園好鵬友站出來！ 明天早中晚三個時段，我分別會在平鎮、楊梅、八德與各位鄉親見面。 歡迎大家前來索取面紙、口罩，親子活動場還有貼紙和紋身貼紙可以索取喔～ 早上 8:00 📣平鎮區山仔頂市場掃街 📍山仔頂市場入口（平鎮區中豐路山頂段300號） 下午 16:10 📣楊梅頭重溪三元宮參香 📍頭重溪三元宮（楊梅區三民北路22號） 貴賓：副總統賴清德、桃園市長鄭文燦 晚上 19:00 📣勇者號出任務！親子卡車舞台歡樂show八德場 📍八德區中大公園（八德區興豐路與建德路口） 各位好鵬友，我們明天見！,https://www.facebook.com/photo.php?fbid=629045425259678&set=a.254782076019350&type=3,,,Photos from 鄭運鵬 Cheng Yun-Peng's post,,,,,"2,580",-1.27
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,63749,64451,2022-09-13 14:21:57 CST,2022-09-13,14:21:57,Photo,"2,579",2407,67,14,23,2,5,0,3,58,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/627716642059223,桃園不僅是最年輕的直轄市，也要成為長輩最幸福的直轄市！ 今天來到平鎮區獅子林社區發展協會，跟各位長輩一起跳健康操。我還親手做了一顆造型柚子，沒想到做柚子跟組鋼彈一樣需要技巧耶！ 獅子林社區發展協會長期提供長者最友善的環境，持續給予長者最好的陪伴與關懷。我跟大家報告一下，現在桃園長輩許多福利與照顧，其實都是鄭文燦市長上任後才推動的。 例如：65歲以上的健保與農保，是由市政府協助負擔；市政府也推出敬老卡點數每月800點，讓長輩可以搭愛心計程車，或去國民運動中心運動。 因為把桃園長者們當作家人來照顧，我推出「長者四季春」政策，要將桃園打造成更加適合大家居住到老的城市，延續市民幸福的春天。更多政策細節，我會再陸續跟大家分享。 獅子林社區活動中心大門，原本有兩棵大榕樹，這兩棵大榕樹是社區的精神象徵，卻因為八八風災少一棵。運鵬在這裡跟大家約定，獅子「林」的雙木林不能少一棵，另一棵大樹，我們想辦法種回來！ 打造出最宜居的都市環境，讓大家乘涼舒服，讓桃園幸福運轉，是桃園市民對我的期許，也是我給大家的承諾。 #運轉桃園大進化,https://www.facebook.com/photo.php?fbid=627714015392819&set=a.254782089352682&type=3,,,Photos from 鄭運鵬 Cheng Yun-Peng's post,,,,,"2,579",-1.28
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,102868,103155,2022-11-23 16:19:22 CST,2022-11-23,16:19:22,Photo,"2,571",2174,117,28,11,0,1,0,1,239,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/683427009821519,再③天！大家一起投③號！桃園勇者再③懇託！ 桃園贏，台灣就贏！明天車掃從南掃到北，我們要去龍潭、龜山、蘆竹、八德，好多鵬友來當我的靠山。最重要的是後天選前之夜，南北各一場，歡迎大家來，讓我們團結迎向勝利！ 歡迎線上線下的好鵬友一起加入，幫我們把資訊轉發出去！11月26日，出門投票，為桃園挺③而出！ 🌟延續五星光榮，八德勝選晚會🌟 ⏰11/24（四） ⏰18:00進場 📍八德三元宮（八德區中山路2號） 👊特別來賓蔡英文 Tsai Ing-wen總統、鄭文燦市長、蘇巧慧委員、李坤城 新北市議員議員 🚗施政有巧方，就要遮雨鵬 🚗車隊掃街 ⏰11/24（四） ⏰10:00龍潭出發 📍銅鑼圈三元宮（龍潭區高原路190巷108弄16號） 👊特別來賓鄭文燦市長、竹北市長候選人鄭朝方 ⏰11/24（四） ⏰14:15龜山出發 📍樂善寺（龜山區樂善街206巷72號） 👊特別來賓鄭文燦市長、賴品妤委員 ⏰11/24（四） ⏰20:00八德出發 📍中油鼎益站（八德區興豐路189號） 👊特別來賓鄭文燦市長、蘇巧慧委員 🌟迎向勝利選前之夜 🌟北桃園場 ⏰11/25（五） ⏰18:00 📍鄭運鵬北桃園競選總部（桃園區春日路579號） 👊特別來賓蔡英文總統、蘇貞昌院長、鄭文燦市長 👊金曲天團董事長樂團、引路人樂團熱血相挺 🌟迎向勝利選前之夜 🌟南桃園場 ⏰11/25（五） ⏰19:30 📍中壢區中正公園（中壢區中美路86號） 👊特別來賓鄭文燦市長 👊金曲獎最佳客語歌手吉那罐子、嘻哈校長大支熱情演出 #票投鄭運鵬 #進步不回頭 #為桃園挺3而出 #1126出門投票,https://www.facebook.com/photo.php?fbid=683427523154801&set=a.254782076019350&type=3,,,Photos from 鄭運鵬 Cheng Yun-Peng's post,,,,,"2,571",-1.28
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,100781,101058,2022-11-10 18:27:32 CST,2022-11-10,18:27:32,Photo,"2,562",2183,131,31,18,2,10,2,13,172,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/673104280853792,勇者號最後衝刺！又到了我們 #勇者號出任務 的時候了！ 桃園是六都最年輕的城市，非常多年輕家庭居住在這裡，我除了提出「育兒福利多」的政策之外，未來也會舉辦大大小小的親子友善活動，讓桃園的年輕爸媽與孩子都可以在桃園幸福生活、快樂長大！ 這次，特別邀請到 還我特色公園行動聯盟（特公盟）舉辦了桃園史上第一次「街道遊戲」！以「整個城市都是孩子的遊戲場」為概念，在競選總部打造「快閃遊戲場」，歡迎小勇者們一起來玩！ 另外，本週還有兩場由台灣第一火舞劇團－即將成真火舞團，帶來精彩節目「珍火馬戲團」，小勇者們千萬不能錯過！我們在活動現場，還為孩子精心準備了大型氣墊、溜滑梯、靜態沙畫DIY、造型汽球體驗活動，現場加入我的官方line帳號，還有棉花糖可以免費索取喔！ 各位小勇者請把握機會，週末一起來參加 #勇者號出任務！ 🎉街道遊戲feat.特公盟 ⏰11/12（六）13:30-16:00 📍鄭運鵬北桃園競選總部（桃園區春日路579號） 備註：網路報名已滿，現場需候位 🎉即將成真火舞團：珍火馬戲團 ⏰11/12（六）19:00-20:30 📍平鎮三崇宮（平鎮區振興西路112-1號） 🎉即將成真火舞團：珍火馬戲團 ⏰11/13（日）19:00-20:30 📍延平公園（桃園區大豐路與樹林九街交叉口） #桃園勇者 #勇者號出任務,https://www.facebook.com/photo.php?fbid=673102784187275&set=a.254782076019350&type=3,,,,,,,,"2,562",-1.28
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,101019,101307,2022-11-12 11:50:00 CST,2022-11-12,11:50:00,Native Video,"2,559",2105,191,35,14,0,3,1,12,198,owned,Yes,6067,6388,0,00:02:42,https://www.facebook.com/100044626770324/posts/674460387384848,中央地方一條心！建設桃園不分黨派，只要市民朋友有需要，我們都會盡全力去做、提早規劃、加速完成，讓市民放心、產業方便，讓桃園更好！ 經過我與 鄭文燦市長不斷溝通，謝謝行政院 蘇貞昌 院長體貼桃園，體諒桃園身為剛升格的直轄市，預算要優先留給在地的建設使用，將原本桃園要負擔的800億，降低至250億，大幅減輕桃園的財政負擔。 謝謝中央的用心，只要對桃園好，我們一起努力！讓會做事、有效率的行政團隊，繼續建設桃園！ #票投鄭運鵬 #進步不回頭 #市民的靠山 #市長就投3,https://www.facebook.com/nicepongpong/videos/1890715984601230/,,,中央地方一條心！平鎮第一座火車站正式動工｜桃園靠3鄭運鵬,,,,,"2,559",6.32
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,100460,100733,2022-11-07 21:27:54 CST,2022-11-07,21:27:54,Live Video Complete,"2,516",1941,242,98,140,0,2,1,9,83,owned,Yes,8840,10639,0,00:28:06,https://www.facebook.com/100044626770324/posts/1160509094557898,今天晚上，陳建仁 Chen Chien-Jen 前副總統來到桃園，跟我一起觀賞 「抗癌小畫家」#潘盈希 小妹妹的畫作。我們將在直播裡，一起聊聊兒童醫療政策，聽聽陳前副總統的想法。 邀請大家一起收看今晚的暖心直播～ #票投鄭運鵬 #進步不回頭 #市民有靠3,https://www.facebook.com/nicepongpong/videos/1160509094557898/,,,暖心好鵬友！聊聊兒童醫療政策 ft. 陳建仁 ｜桃園靠3鄭運鵬,,,,,"2,516",-1.51
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,102017,102300,2022-11-21 07:30:20 CST,2022-11-21,07:30:20,Photo,"2,511",2185,69,16,18,0,3,0,2,218,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/681512393346314,就是這週六，請大家記得投票！ 選③鄭運鵬，就OK！ 歡迎所有喜歡桃園、喜歡體會特色文化的市民朋友來一趟平鎮、中壢龍岡交界的「魅力金三角」，那裡有講述國共戰爭的「異域故事館」可以深刻讓我們反省歷史；有全台灣最好吃、最有特色的滇緬料理「米干」，每年還有名揚國際的「龍岡米干節」。 「忠貞新村」是這個地方的另一個稱呼，光是這個名字就說了很多故事。「忠貞」指得是國軍忠於國家的精神、「新村」代表的是那一段顛沛流離歷史，最終歸根於台灣的故事。 不只「忠貞新村」，鄭文燦市長大力整修了中壢「馬祖新村」、大溪「太武新村」、龜山「憲光二村」，讓桃園成為發揚眷村文化最重要的節點。「眷村」早已脫離單一黨派的論述，眷村文化已經是「桃園學」裡面很重要的一章。 謝謝「魅力金三角」的好鵬友支持我，鄭文燦的所有建設我都會延續，我還會把格局做大、把照顧做細。再五天就要投票了，請市民朋友投下神聖的一票支持③鄭運鵬，謝謝大家！ #選3號鄭運鵬就OK #異域金三角 #有我在請放心,https://www.facebook.com/photo.php?fbid=681512376679649&set=a.254782076019350&type=3,,,,,,,,"2,511",-1.31
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,62371,63071,2022-09-09 10:35:53 CST,2022-09-09,10:35:53,Status,"2,504",2068,28,9,29,1,2,261,1,105,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/624928842338003,"英國女王伊莉莎白二世（Queen Elizabeth II ）辭世，享壽96歲。她的一生漫漫長路，總是帶領她的家人與國民，度過最艱難的時刻。 她曾說過：「人生艱困，但勇者絕不倒下認輸，而是堅定為更美好的未來奮鬥。」 When life seems hard, the courageous do not lie down and accept defeat; instead, they are all the more determined to struggle for a better future. 伊莉莎白二世是跨越世代的世界領袖，隨著時代與時俱進。她是一位在艱困之中奮戰的勇者，用漫長的一生，維繫國家的團結與穩定。 感念英國女王伊莉莎白二世的畢生貢獻，願她安息。",,,,,,,,,"2,504",4.38
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,101386,101674,2022-11-15 14:43:21 CST,2022-11-15,14:43:21,Photo,"2,484",2086,131,27,17,0,1,0,3,219,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/676878443809709,這週末時間空出來！蔡英文 Tsai Ing-wen總統、賴清德副總統、蘇貞昌院長要在桃園集合啦！ 八年前，感謝桃園市民朋友，拿出勇氣，把手中那關鍵的一票投給鄭文燦市長；八年來，桃園成為台灣改變最多、進步最快的城市。 這份光榮感，一定要延續下去，而這個重大任務，鄭運鵬做得到，11月26日請大家票投③鄭運鵬，讓會做事的團隊，繼續帶領桃園進步！ 🌟廟口開講－桃園蓮華寺 👊特別來賓行政院蘇貞昌院長、桃園市鄭文燦市長 ⏰11/19（六）10:00 📍桃園區慈文路410號 🌟廟口開講－八德元聖宮 👊特別來賓行政院蘇貞昌院長、桃園市鄭文燦市長 ⏰11/19（六）13:00 📍八德區東泰街2號 🌟延續五星光榮，黃金勝選之夜 👊特別來賓蔡英文總統、賴清德副總統、桃園市長鄭文燦、嘉義縣長翁章梁 Weng Chang-Liang、基隆市長林右昌UChange、節目主持人鄭弘儀 ⏰11/20（日）18:30 📍家樂福中原店旁空地（中壢區中華路二段） 👉請鎖定臉書直播 #1126出來投票 #進步不回頭 #五星市長 #票投鄭運鵬,https://www.facebook.com/photo.php?fbid=676873657143521&set=a.254782076019350&type=3,,,Photos from 鄭運鵬 Cheng Yun-Peng's post,,,,,"2,484",-1.32
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,62371,63071,2022-09-09 22:16:19 CST,2022-09-09,22:16:19,Photo,"2,478",1921,165,16,13,3,326,0,2,32,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/625249435639277,你們中秋連假有吃烤肉嗎？ 貼出你家的烤肉照來互相傷害吧！ 最有梗、看起來最好吃的，可以獲得連我都還沒看過的「神秘小貼紙」喔🤩 #光是今天晚上已經跑了12場攤 #還沒吃到烤肉 #海鮮也沒有 #明天繼續努力💪,https://www.facebook.com/photo.php?fbid=625246148972939&set=a.254782076019350&type=3,,,,,,,,"2,478",-1.33
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,97596,97902,2022-10-20 19:37:41 CST,2022-10-20,19:37:41,Photo,"2,463",2231,105,20,21,0,0,0,1,85,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/657143525783201,各位 #好鵬友 晚安！我的首場車隊掃街就在明天📣 明天抽完號次，我將從北區競選總部出發，進行第一場車隊掃街，請所有好鵬友們，幫我分享圖卡資訊，一起在沿途為我加油！ 無法到場的好鵬友也可以觀看我的臉書直播，邀請大家一起線上參與，給我最大的支持！ ⏰時間：10/21（五）10:00 📍地點：鄭運鵬北桃園競選總部出發（桃園區春日路579號） #運轉桃園大進化 #進步不回頭 #票投鄭運鵬,https://www.facebook.com/photo.php?fbid=657143215783232&set=a.254782076019350&type=3,,,,,,,,"2,463",-1.34
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,100167,100449,2022-11-04 09:49:03 CST,2022-11-04,09:49:03,Live Video Complete,"2,459",1520,641,68,117,0,5,0,6,102,owned,Yes,10998,11211,0,00:33:33,https://www.facebook.com/100044626770324/posts/1244478796132388,#大溪 好鵬友們早安！ 現在我跟 趙正宇 委員來大溪車掃，歡迎各位大溪鄉親出門跟我們揮揮手～ 不在現場的朋友們，我們約好線上見。快把直播分享出去，讓更多人一起成為桃園好鵬友！ ⏰11/4（五）上午09:30 📍大溪普濟堂 出發 大溪普濟堂(大溪區普濟路124號)➡️普濟路➡️左轉中正路➡️右轉康莊路➡️左轉復興路➡️左轉中央路➡️右轉康莊路➡️左轉文化路➡️左轉民權東路➡️左轉慈湖路➡️左轉復興路➡️左轉中華路➡️中華路30號 #票投鄭運鵬 #進步不回頭 #市民有靠3,https://www.facebook.com/nicepongpong/videos/1244478796132388/,,,勇者出發！大溪車掃 feat. 趙正宇,,,,,"2,459",-1.55
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,64455,65156,2022-09-15 15:46:15 CST,2022-09-15,15:46:15,Native Video,"2,429",2192,136,24,14,3,3,0,6,51,owned,Yes,7476,8929,0,00:00:29,https://www.facebook.com/100044626770324/posts/629111288586425,中秋連假已過一段時間，來跟大家分享一下我的中秋節是怎麼過的。 桃園的好鵬友們，說不定會看到你出現在影片裡喔！？,https://www.facebook.com/nicepongpong/videos/571163454757547/,,,桃園大縱走！鄭運鵬的中秋跑跑,,,,,"2,429",6
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,98102,98418,2022-10-28 07:59:59 CST,2022-10-28,07:59:59,Photo,"2,410",1927,426,12,5,0,4,1,9,26,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/662896291874591,「勇者號萬聖節出任務」中獎名單出爐！ 快來看看自己有沒有中獎！提醒各位幸運中獎的 的 #好鵬友，10/29（六）當天可以直接到「勇者號萬聖節出任務」現場兌換小南瓜提燈，還有鵬友小福袋！ 邀請大家在本週六，一起裝扮上街，沿途有藏光與巨型機器人、高蹺特技、街頭火舞、風暴兵等，小勇者等，還可以欣賞「好玩的劇團」及「即將成真火舞團」帶來的精彩表演。 如果週六沒有辦法來參加，也沒關係，這週日我們在北桃園競選總部，還有一場萬聖節變裝趴可以參加喔！ 🎃現場還有提供限量小禮物，小勇者只要扮裝到場，活動當天下午4點起也可以在六合兒童公園排隊領取小南瓜提燈，數量有限，送完為止喔！ 🎃勇者號萬聖節出任務 🕤 10/29（六）17:00-20:30 🦶 六和兒童公園➡️六和路➡️元化路➡️慈惠一街➡️慈惠三街➡️恩德街➡️中美路➡️中正公園 🎃勇者好隊友變裝趴 🎉現場畫鬼妝體驗、ACG樂團演出、玩具美食主題市集、親子手作工作坊 🕤 10/30（日）15:30-17:00 🦶桃園市桃園區春日路579號 #運轉桃園大進化 #萬聖節,https://www.facebook.com/photo.php?fbid=662896211874599&set=a.254782076019350&type=3,,,,,,,,"2,410",-1.36
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,89610,90000,2022-10-07 09:00:02 CST,2022-10-07,09:00:02,Live Video Complete,"2,388",1869,275,34,142,1,7,1,5,54,crosspost,Yes,15093,15257,17039,00:23:25,https://www.facebook.com/100044626770324/posts/645876720282920,首次獻聲！我為《陪伴你，與孩子一起成長》動畫影片，獻上初次配音。這部影片描述了養育孩子的過程，從產檢、居家育兒到孩子入學，與伴侶一起度過的辛苦卻又甜蜜的考驗。 在養育的過程中，政府所規劃的補助，成為了讓父母更自信往前走的原因之一。9:00 直播開始，讓我們一起來看看這支影片，以及我未來會推出哪些育兒政策吧！,https://www.facebook.com/nicepongpong/videos/645876720282920/,,,育兒政策暨政績影片公開記者會,,,,,"2,388",-1.59
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,101620,101906,2022-11-18 07:33:45 CST,2022-11-18,07:33:45,Photo,"2,384",2019,85,25,11,0,2,0,3,239,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/679137040250516,選戰倒數8天，回家投票！ 讓客家走入生活，走向世界！選③鄭運鵬，就做得！zo dedˋ OK👌 桃園是客家第一庄，有超過90萬的客家人住在這裡，其中龍潭區的菱潭街，以前是沒落的老市場，現在搖身一變，已經成為客家創生、客家青年的文化傳承基地。 客家文化傳承，就是要讓客家要走入生活，讓「客家就是我家」。未來，我會加強推廣客語、深化客家創生，並結合客家節慶與在地歷史，讓更多人感受客家文化、看見客家的美好！ 運鵬會煞猛打拚，做客家好朋友的靠山，也請大家一起做我的靠山，11/26選擇③鄭運鵬，讓世界的客家來到桃園，也要讓桃園客家走向世界！ #選3號鄭運鵬就OK #做得 #客家 #菱潭街,https://www.facebook.com/photo.php?fbid=679137023583851&set=a.254782076019350&type=3,,,,,,,,"2,384",-1.38
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,100781,101058,2022-11-10 13:45:59 CST,2022-11-10,13:45:59,Live Video Complete,"2,375",1437,675,41,85,0,3,2,12,120,owned,Yes,14439,14948,0,01:17:47,https://www.facebook.com/100044626770324/posts/799005774514686,#新屋 好鵬友大家好！我和 蔡易餘 家己人 委員、黃世杰 委員、桃園市議員 陳睿生《網路服務處》 正在新屋向大家問好～ 今天車掃分為上下半場，上半場在新屋掃街參香，下半場則會從 #中壢 出發。沿途我會抽空向大家分享我的地區政見，我們桃園13區都有推出政見，達到區區有政見、區區有亮點。 無法到場的朋友，歡迎一起收看直播；把直播分享出去，號召更多人加入桃園好鵬友！🌟 ⏰11/10（四）下午13:45 📍新屋福興宮 出發 新屋福興宮(新屋區蚵間里六鄰55號)➡️左轉東福路三段➡️右轉桃103縣道➡️昭靈宮(新屋區蚵間村28之7號) ➡️右轉桃103縣道➡️左轉文化路一段➡️左轉圳六路➡️深圳玄天宮(新屋區深圳里4鄰20號) ➡️左轉深圳六路➡️左轉文化路一段➡️文化路二段➡️左轉聖賢路➡️新屋天后宮(新屋區聖賢路45號) ➡️左轉文化路二段➡️左行保生路➡️新屋永安保生宮(新屋區保生路51號) ➡️右轉保生路➡️右轉文化路二段➡️左轉民有三路➡️民有二路二段➡️右轉左轉東福路一段➡️新屋區農會大坡辦事處 #票投鄭運鵬 #進步不回頭 #市民有靠3,https://www.facebook.com/nicepongpong/videos/799005774514686/,,,勇者出發！新屋車掃 ft. #蔡易餘 、#黃世杰  ｜桃園靠3鄭運鵬,,,,,"2,375",-1.6
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,100899,101180,2022-11-11 17:30:10 CST,2022-11-11,17:30:10,Photo,"2,369",2018,106,20,19,1,2,0,6,197,,-,0,0,0,N/A,https://www.facebook.com/100044626770324/posts/673850414112512,桃園會瑩！運鵬會贏！登真-邱議瑩 委員要來跟大溪的好鵬友們見面啦！ 邱議瑩委員是我的好同事、好戰友，我們一起為台灣守住預算，一起為自己心愛的家鄉打拚！ 最後倒數15天，桃園勇者會一路衝到底，做大家的靠山！無法到場的好鵬友也可以觀看我的臉書直播，邀請大家一起線上參與，給我最大的支持！ 🌟「桃園會瑩！運鵬會贏！」大溪車掃出發！ ⏰11/12（六）16:30 🛻大溪仁和宮（大溪區埔頂街路19號）➡左轉仁和路一段➡員林路一段➡員林路二段➡右行員林路三段➡左轉石園路54巷➡左轉石園路➡右轉員林路二段➡員林路一段➡左轉介壽路➡右轉興豐路➡終點為國防大學（八德區興豐路1000號） #進步不回頭 #望你牽成 #3號鄭運鵬 #1126出來投票,https://www.facebook.com/photo.php?fbid=673849310779289&set=a.254782076019350&type=3,,,,,,,,"2,369",-1.39
鄭運鵬 Cheng Yun-Peng,nicepongpong,100044626770324,POLITICIAN,TW,"鄭運鵬服務處：
1、國會：02-23586666
2、桃園：03-3357255，自強路224號
3、龜山：03-3509005，萬壽路二段1050號
4、蘆竹：03-3221955，光明路二段233號",2015-10-05 03:47:30,101466,101756,2022-11-16 19:34:34 CST,2022-11-16,19:34:34,Live Video Complete,"2,359",1435,652,52,146,0,3,0,13,58,owned,Yes,9372,9868,0,00:34:43,https://www.facebook.com/100044626770324/posts/1286130962136319,妤鵬一起衝，桃園向前衝，國民姪女和國民叔叔在 #平鎮 合體啦！ 平鎮的朋友大家晚安，現在我和我的立院姪女賴品妤，一起來到平溪車掃。沿途看到我們的平溪好鵬友，歡迎跟我們揮手打招呼！ 線上朋友歡迎加入直播，一起把直播分享出去吧！ ⏰11/16（三）晚上 19:30 📍平鎮區中庸路與開封街口 出發 中庸路➡️左轉中豐路南勢二段➡️中豐路南勢一段➡️中豐路➡️右轉環南路三段➡️左轉金陵路二段➡️金陵路➡️左轉振興路➡️振興西路➡️復旦路➡️復旦路二段➡️文化街➡️右轉民族路二段➡️右轉環南路➡️左轉育達路➡️育英路➡️左轉義民路➡️左轉廣明路➡️左轉民族路➡️右轉環西路➡️右轉志廣路➡️中正路➡️中正橋➡️右轉中豐路➡️左轉延平路一段➡️延平路➡️右轉新街橋➡️左轉中華路二段➡️鄭運鵬南區競選總部（中壢區中華路二段536號） #票投鄭運鵬 #進步不回頭 #市民有靠3,https://www.facebook.com/nicepongpong/videos/1286130962136319/,,,勇者出發！平鎮車掃 ft. 賴品妤｜桃園靠3鄭運鵬,,,,,"2,359",-1.61
